Source,Target,Type,id,label,timeset,weight
11674,10844,Undirected,234016,,,12
11674,11487,Undirected,270914,,,12
11688,11459,Undirected,239868,,,12
11748,10679,Undirected,230832,,,12
11754,11779,Undirected,234667,,,12
11771,10747,Undirected,292028,,,12
11772,11769,Undirected,239168,,,12
11779,11752,Undirected,234668,,,12
11784,10638,Undirected,230628,,,12
11814,10530,Undirected,236350,,,12
11814,11269,Undirected,260415,,,12
11815,10570,Undirected,260487,,,12
11815,10577,Undirected,247082,,,12
11815,14299,Undirected,305503,,,12
11815,14300,Undirected,305501,,,12
11816,10843,Undirected,236267,,,12
11838,10632,Undirected,366513,,,12
11846,10706,Undirected,234502,,,12
11850,10539,Undirected,250051,,,12
11851,11853,Undirected,247758,,,12
11865,10692,Undirected,294297,,,12
11872,10811,Undirected,276236,,,12
11885,10476,Undirected,244713,,,12
11886,10758,Undirected,257069,,,12
11898,13508,Undirected,297593,,,12
11922,10556,Undirected,262043,,,12
11922,10774,Undirected,259352,,,12
11922,12748,Undirected,241911,,,12
11976,11979,Undirected,232917,,,12
11979,10541,Undirected,234038,,,12
11979,10542,Undirected,234206,,,12
11979,11140,Undirected,234042,,,12
11988,10845,Undirected,297943,,,12
11995,10570,Undirected,264483,,,12
11998,10625,Undirected,251244,,,12
12002,10620,Undirected,253814,,,12
12002,10907,Undirected,253626,,,12
12004,11567,Undirected,243737,,,12
12042,10711,Undirected,274726,,,12
12058,10693,Undirected,274431,,,12
12096,10873,Undirected,235763,,,12
12096,13214,Undirected,244057,,,12
12098,10521,Undirected,251079,,,12
12135,12743,Undirected,277502,,,12
12136,10804,Undirected,266116,,,12
12145,10829,Undirected,281920,,,12
12179,10534,Undirected,234277,,,12
12218,10577,Undirected,244485,,,12
12218,10804,Undirected,243780,,,12
12243,10774,Undirected,284097,,,12
12244,12255,Undirected,290411,,,12
12247,10499,Undirected,274734,,,12
12255,12241,Undirected,311450,,,12
12294,12305,Undirected,235093,,,12
12296,11748,Undirected,235192,,,12
12296,12297,Undirected,235090,,,12
12297,10584,Undirected,236289,,,12
12297,17791,Undirected,312587,,,12
12299,14291,Undirected,305490,,,12
12300,10779,Undirected,236121,,,12
12300,17791,Undirected,312537,,,12
12315,12303,Undirected,235154,,,12
12330,11508,Undirected,295531,,,12
12337,12661,Undirected,248744,,,12
12375,10532,Undirected,237516,,,12
12384,10561,Undirected,266695,,,12
12384,11939,Undirected,289588,,,12
12534,10698,Undirected,274376,,,12
12560,11321,Undirected,305938,,,12
12588,10561,Undirected,240648,,,12
12588,10803,Undirected,240662,,,12
12688,12687,Undirected,239061,,,12
12745,10679,Undirected,239377,,,12
12746,14825,Undirected,274722,,,12
12748,12135,Undirected,266634,,,12
12757,10521,Undirected,301077,,,12
12818,12003,Undirected,270808,,,12
12854,12858,Undirected,240144,,,12
12889,10802,Undirected,255281,,,12
12889,10805,Undirected,272033,,,12
12898,14825,Undirected,281460,,,12
12900,14825,Undirected,286917,,,12
12908,10688,Undirected,291203,,,12
13081,12294,Undirected,242914,,,12
13119,15013,Undirected,307764,,,12
13132,14423,Undirected,324122,,,12
13218,12095,Undirected,250306,,,12
13250,12919,Undirected,256980,,,12
13287,10500,Undirected,272030,,,12
13287,10503,Undirected,257687,,,12
13428,11374,Undirected,304767,,,12
13451,10644,Undirected,252766,,,12
13512,10818,Undirected,292266,,,12
13518,10556,Undirected,254512,,,12
13521,10535,Undirected,247561,,,12
13743,14278,Undirected,278084,,,12
13789,12363,Undirected,250430,,,12
13893,11508,Undirected,301270,,,12
13904,11838,Undirected,289417,,,12
13904,12330,Undirected,283733,,,12
14018,10472,Undirected,309444,,,12
14081,10565,Undirected,252632,,,12
14122,10825,Undirected,252854,,,12
14180,10625,Undirected,253668,,,12
14180,10906,Undirected,253623,,,12
14271,11129,Undirected,316587,,,12
14297,14291,Undirected,305487,,,12
14297,14299,Undirected,305486,,,12
14299,14291,Undirected,343039,,,12
14360,14365,Undirected,255618,,,12
14405,14407,Undirected,256002,,,12
14407,10780,Undirected,255697,,,12
14423,11129,Undirected,274985,,,12
14424,11131,Undirected,275017,,,12
14614,10774,Undirected,295628,,,12
14614,11263,Undirected,295625,,,12
14614,15647,Undirected,288896,,,12
14623,14874,Undirected,285432,,,12
14742,12757,Undirected,300126,,,12
14825,11088,Undirected,292721,,,12
14874,10533,Undirected,285367,,,12
14913,10656,Undirected,276618,,,12
15392,10644,Undirected,274531,,,12
15392,13451,Undirected,274527,,,12
15394,12745,Undirected,274777,,,12
15394,12900,Undirected,286910,,,12
15408,10556,Undirected,274963,,,12
15647,12330,Undirected,295662,,,12
15647,13893,Undirected,301255,,,12
15647,15648,Undirected,301253,,,12
15700,11815,Undirected,312592,,,12
15725,12806,Undirected,348076,,,12
15773,15013,Undirected,307758,,,12
15985,15986,Undirected,283203,,,12
15985,15987,Undirected,283217,,,12
16332,10553,Undirected,304690,,,12
17471,17153,Undirected,307635,,,12
10472,11289,Undirected,233870,,,11
10472,17487,Undirected,307961,,,11
10475,11147,Undirected,226610,,,11
10476,10721,Undirected,227921,,,11
10476,10731,Undirected,242435,,,11
10476,11025,Undirected,228677,,,11
10476,11949,Undirected,231582,,,11
10477,10537,Undirected,239519,,,11
10477,10557,Undirected,308681,,,11
10477,10565,Undirected,251586,,,11
10477,10614,Undirected,251653,,,11
10493,10513,Undirected,224267,,,11
10494,10484,Undirected,248747,,,11
10500,10504,Undirected,295721,,,11
10500,10711,Undirected,244425,,,11
10501,10495,Undirected,224231,,,11
10504,10536,Undirected,259969,,,11
10504,10558,Undirected,232778,,,11
10504,10793,Undirected,225173,,,11
10504,10994,Undirected,231091,,,11
10504,11816,Undirected,243007,,,11
10521,10654,Undirected,249458,,,11
10521,10657,Undirected,249456,,,11
10521,10827,Undirected,250637,,,11
10521,10947,Undirected,250951,,,11
10521,12176,Undirected,265539,,,11
10521,13497,Undirected,254977,,,11
10525,10541,Undirected,230812,,,11
10525,10888,Undirected,273743,,,11
10525,11682,Undirected,230007,,,11
10526,10539,Undirected,234113,,,11
10526,10888,Undirected,273773,,,11
10527,10747,Undirected,338510,,,11
10528,10530,Undirected,240012,,,11
10528,10553,Undirected,262211,,,11
10528,11971,Undirected,262217,,,11
10528,14359,Undirected,255608,,,11
10528,14365,Undirected,255609,,,11
10530,10668,Undirected,302689,,,11
10530,10749,Undirected,255643,,,11
10530,10940,Undirected,247011,,,11
10530,11008,Undirected,236503,,,11
10530,11815,Undirected,247013,,,11
10532,10576,Undirected,238014,,,11
10532,11674,Undirected,237725,,,11
10532,12022,Undirected,277725,,,11
10532,12092,Undirected,246061,,,11
10532,13397,Undirected,273425,,,11
10534,10827,Undirected,225342,,,11
10535,10716,Undirected,228205,,,11
10535,11554,Undirected,247571,,,11
10536,10541,Undirected,228271,,,11
10536,10550,Undirected,262089,,,11
10536,10553,Undirected,261609,,,11
10536,10562,Undirected,230993,,,11
10536,10638,Undirected,261611,,,11
10536,10994,Undirected,258115,,,11
10537,10570,Undirected,264361,,,11
10537,11289,Undirected,313114,,,11
10538,10577,Undirected,246747,,,11
10538,12631,Undirected,323126,,,11
10538,14018,Undirected,345441,,,11
10541,10544,Undirected,224300,,,11
10541,10779,Undirected,230885,,,11
10541,11025,Undirected,228874,,,11
10541,11107,Undirected,264468,,,11
10541,11276,Undirected,258451,,,11
10541,11649,Undirected,230886,,,11
10541,12568,Undirected,238312,,,11
10542,10556,Undirected,237880,,,11
10542,11830,Undirected,268667,,,11
10550,10558,Undirected,224313,,,11
10550,10625,Undirected,228901,,,11
10550,10843,Undirected,262846,,,11
10550,11289,Undirected,294822,,,11
10551,10632,Undirected,244665,,,11
10551,10644,Undirected,257662,,,11
10551,10654,Undirected,242027,,,11
10551,10657,Undirected,279603,,,11
10551,11269,Undirected,258291,,,11
10551,11598,Undirected,264990,,,11
10551,11971,Undirected,234198,,,11
10551,12005,Undirected,253984,,,11
10551,12092,Undirected,243918,,,11
10551,12112,Undirected,241454,,,11
10551,12828,Undirected,250667,,,11
10551,14785,Undirected,276783,,,11
10552,10504,Undirected,246945,,,11
10552,10538,Undirected,260550,,,11
10552,10571,Undirected,243728,,,11
10552,10638,Undirected,261685,,,11
10552,10846,Undirected,246956,,,11
10552,11012,Undirected,282730,,,11
10552,11567,Undirected,243727,,,11
10553,10559,Undirected,236001,,,11
10553,10769,Undirected,236018,,,11
10553,11598,Undirected,323803,,,11
10553,11817,Undirected,236008,,,11
10556,10996,Undirected,235719,,,11
10556,11067,Undirected,256914,,,11
10556,11432,Undirected,268137,,,11
10556,12388,Undirected,236375,,,11
10556,12749,Undirected,240422,,,11
10556,12812,Undirected,286492,,,11
10556,12887,Undirected,277673,,,11
10556,12910,Undirected,240787,,,11
10556,13748,Undirected,259016,,,11
10557,10559,Undirected,236188,,,11
10557,10679,Undirected,236189,,,11
10557,10738,Undirected,232878,,,11
10557,10769,Undirected,242988,,,11
10557,11748,Undirected,236186,,,11
10557,11972,Undirected,234291,,,11
10558,11747,Undirected,236077,,,11
10558,11822,Undirected,230976,,,11
10558,12142,Undirected,233670,,,11
10558,13710,Undirected,264531,,,11
10558,13829,Undirected,257445,,,11
10560,10843,Undirected,236039,,,11
10560,11190,Undirected,281008,,,11
10560,11469,Undirected,282074,,,11
10560,16380,Undirected,373108,,,11
10561,10794,Undirected,266537,,,11
10561,11364,Undirected,270176,,,11
10561,12435,Undirected,301450,,,11
10561,15647,Undirected,295620,,,11
10561,15836,Undirected,381648,,,11
10562,10638,Undirected,225918,,,11
10565,10804,Undirected,270495,,,11
10565,10818,Undirected,265009,,,11
10565,11216,Undirected,242800,,,11
10566,10632,Undirected,342484,,,11
10566,14868,Undirected,267528,,,11
10569,10711,Undirected,240519,,,11
10569,14825,Undirected,292813,,,11
10569,15394,Undirected,292812,,,11
10570,10818,Undirected,268617,,,11
10570,10825,Undirected,252837,,,11
10570,11431,Undirected,228127,,,11
10570,11557,Undirected,233281,,,11
10570,12923,Undirected,252518,,,11
10571,10579,Undirected,224504,,,11
10571,10716,Undirected,228008,,,11
10571,11553,Undirected,233349,,,11
10571,11592,Undirected,242787,,,11
10571,11821,Undirected,230850,,,11
10575,14868,Undirected,267520,,,11
10576,10584,Undirected,224362,,,11
10577,10550,Undirected,242189,,,11
10577,10632,Undirected,254623,,,11
10577,10994,Undirected,260019,,,11
10577,11289,Undirected,236452,,,11
10577,11748,Undirected,236407,,,11
10613,11244,Undirected,314488,,,11
10613,12225,Undirected,257677,,,11
10614,10625,Undirected,307192,,,11
10620,10998,Undirected,243418,,,11
10621,10476,Undirected,257554,,,11
10621,10619,Undirected,243871,,,11
10621,13521,Undirected,338469,,,11
10623,10638,Undirected,225835,,,11
10625,10804,Undirected,300866,,,11
10625,11205,Undirected,263802,,,11
10625,11817,Undirected,264527,,,11
10625,12641,Undirected,284625,,,11
10625,12819,Undirected,270804,,,11
10625,13174,Undirected,265335,,,11
10628,10558,Undirected,231745,,,11
10632,10556,Undirected,254337,,,11
10638,11000,Undirected,225971,,,11
10638,11247,Undirected,276249,,,11
10638,11649,Undirected,242309,,,11
10638,11795,Undirected,230677,,,11
10638,11804,Undirected,230758,,,11
10640,10476,Undirected,264394,,,11
10643,10818,Undirected,230760,,,11
10644,12854,Undirected,240120,,,11
10645,10578,Undirected,238509,,,11
10647,10679,Undirected,244455,,,11
10654,10472,Undirected,249468,,,11
10654,10541,Undirected,242325,,,11
10654,12116,Undirected,264432,,,11
10657,10541,Undirected,241169,,,11
10658,12116,Undirected,264445,,,11
10659,10472,Undirected,251303,,,11
10664,10541,Undirected,225912,,,11
10664,10558,Undirected,230936,,,11
10664,10570,Undirected,253559,,,11
10664,11819,Undirected,258719,,,11
10678,10561,Undirected,286513,,,11
10678,10679,Undirected,286507,,,11
10679,10547,Undirected,261316,,,11
10679,10581,Undirected,230964,,,11
10679,10996,Undirected,261309,,,11
10679,11474,Undirected,239384,,,11
10679,11821,Undirected,230961,,,11
10683,10698,Undirected,231892,,,11
10685,10570,Undirected,238003,,,11
10685,10901,Undirected,382613,,,11
10685,10924,Undirected,227982,,,11
10685,11029,Undirected,242725,,,11
10686,10698,Undirected,225042,,,11
10686,10706,Undirected,284859,,,11
10692,10938,Undirected,254781,,,11
10698,10594,Undirected,237966,,,11
10698,10879,Undirected,225604,,,11
10698,11439,Undirected,232157,,,11
10698,12055,Undirected,232153,,,11
10698,12449,Undirected,237465,,,11
10706,11468,Undirected,248971,,,11
10706,13053,Undirected,295940,,,11
10711,12809,Undirected,290984,,,11
10711,15397,Undirected,274623,,,11
10712,10693,Undirected,225725,,,11
10727,10530,Undirected,241138,,,11
10727,10538,Undirected,241139,,,11
10736,10643,Undirected,247470,,,11
10736,10727,Undirected,247469,,,11
10738,10556,Undirected,230978,,,11
10747,10533,Undirected,246423,,,11
10747,11466,Undirected,275887,,,11
10749,10747,Undirected,237976,,,11
10755,10551,Undirected,250686,,,11
10764,10551,Undirected,244838,,,11
10769,10601,Undirected,231087,,,11
10769,10782,Undirected,266701,,,11
10769,10838,Undirected,236027,,,11
10769,11283,Undirected,266703,,,11
10769,11839,Undirected,231078,,,11
10771,10793,Undirected,225166,,,11
10771,15426,Undirected,275256,,,11
10773,11263,Undirected,295634,,,11
10773,11469,Undirected,295537,,,11
10774,10525,Undirected,247170,,,11
10774,10793,Undirected,225216,,,11
10774,10994,Undirected,231112,,,11
10774,11557,Undirected,243078,,,11
10774,13250,Undirected,274876,,,11
10774,17819,Undirected,313483,,,11
10790,10771,Undirected,234814,,,11
10791,10584,Undirected,274886,,,11
10793,10769,Undirected,225141,,,11
10800,10813,Undirected,238744,,,11
10800,11269,Undirected,260462,,,11
10800,12889,Undirected,277986,,,11
10801,10556,Undirected,240392,,,11
10804,10594,Undirected,231132,,,11
10804,10601,Undirected,248533,,,11
10804,11607,Undirected,229352,,,11
10805,11088,Undirected,284116,,,11
10818,10557,Undirected,252089,,,11
10818,10638,Undirected,230690,,,11
10818,13516,Undirected,297575,,,11
10825,10551,Undirected,225386,,,11
10827,11444,Undirected,229905,,,11
10827,11983,Undirected,239021,,,11
10829,10804,Undirected,229742,,,11
10829,10940,Undirected,349176,,,11
10829,14913,Undirected,283006,,,11
10843,10528,Undirected,260267,,,11
10843,10769,Undirected,230820,,,11
10843,11155,Undirected,252179,,,11
10844,10615,Undirected,251768,,,11
10844,10841,Undirected,233753,,,11
10844,11387,Undirected,251764,,,11
10844,11449,Undirected,294347,,,11
10844,12733,Undirected,239283,,,11
10846,11917,Undirected,242901,,,11
10849,10861,Undirected,245786,,,11
10852,10849,Undirected,225559,,,11
10855,10532,Undirected,225612,,,11
10857,10698,Undirected,225539,,,11
10870,10532,Undirected,243231,,,11
10892,10921,Undirected,276968,,,11
10910,12002,Undirected,278510,,,11
10921,12025,Undirected,295162,,,11
10930,10532,Undirected,243192,,,11
10940,10535,Undirected,228310,,,11
10940,10541,Undirected,228293,,,11
10940,10560,Undirected,266360,,,11
10940,10575,Undirected,250844,,,11
10940,10679,Undirected,240547,,,11
10940,10774,Undirected,235393,,,11
10940,10827,Undirected,287725,,,11
10940,10953,Undirected,235391,,,11
10946,11640,Undirected,254917,,,11
10953,10557,Undirected,246784,,,11
10953,10689,Undirected,283073,,,11
10963,10532,Undirected,248572,,,11
10963,10994,Undirected,246352,,,11
10970,10980,Undirected,226038,,,11
10982,10638,Undirected,226020,,,11
10983,10541,Undirected,225907,,,11
10983,11748,Undirected,236299,,,11
10986,10541,Undirected,225891,,,11
10994,10775,Undirected,258565,,,11
10994,11390,Undirected,235811,,,11
10994,12568,Undirected,249740,,,11
10994,12883,Undirected,240346,,,11
11008,11140,Undirected,254668,,,11
11036,14333,Undirected,255132,,,11
11036,14335,Undirected,255134,,,11
11040,10685,Undirected,245782,,,11
11040,10692,Undirected,238034,,,11
11040,10712,Undirected,238035,,,11
11088,13175,Undirected,243893,,,11
11101,11487,Undirected,255478,,,11
11105,15780,Undirected,278809,,,11
11122,10551,Undirected,226512,,,11
11128,10571,Undirected,235308,,,11
11136,15282,Undirected,273210,,,11
11137,11135,Undirected,243977,,,11
11140,10638,Undirected,232647,,,11
11140,10829,Undirected,232471,,,11
11149,11571,Undirected,243849,,,11
11165,11109,Undirected,228073,,,11
11165,11110,Undirected,255463,,,11
11176,10539,Undirected,243497,,,11
11211,10994,Undirected,240345,,,11
11216,11217,Undirected,249587,,,11
11241,11532,Undirected,229098,,,11
11251,11951,Undirected,248692,,,11
11251,12657,Undirected,254115,,,11
11254,10532,Undirected,268630,,,11
11254,11951,Undirected,248691,,,11
11263,10477,Undirected,240785,,,11
11263,10535,Undirected,308492,,,11
11263,10557,Undirected,308491,,,11
11263,10711,Undirected,276133,,,11
11263,12242,Undirected,282182,,,11
11263,15649,Undirected,295687,,,11
11271,10789,Undirected,300590,,,11
11271,11263,Undirected,306431,,,11
11312,12561,Undirected,241119,,,11
11320,11316,Undirected,227133,,,11
11364,10527,Undirected,247714,,,11
11364,10556,Undirected,243044,,,11
11364,10738,Undirected,232319,,,11
11364,12882,Undirected,247710,,,11
11364,13521,Undirected,247711,,,11
11375,10844,Undirected,233636,,,11
11379,10805,Undirected,257182,,,11
11394,10940,Undirected,247001,,,11
11406,10539,Undirected,243475,,,11
11422,11140,Undirected,242007,,,11
11422,11406,Undirected,234671,,,11
11422,12854,Undirected,248803,,,11
11431,10571,Undirected,228121,,,11
11434,10923,Undirected,238589,,,11
11452,10685,Undirected,238530,,,11
11452,10692,Undirected,238557,,,11
11452,10712,Undirected,313765,,,11
11457,11217,Undirected,251845,,,11
11460,11756,Undirected,271020,,,11
11465,12736,Undirected,246077,,,11
11469,10783,Undirected,277692,,,11
11469,12887,Undirected,240402,,,11
11469,13747,Undirected,295544,,,11
11487,10625,Undirected,255537,,,11
11508,11263,Undirected,295650,,,11
11508,11674,Undirected,233733,,,11
11520,10472,Undirected,228803,,,11
11520,10542,Undirected,228893,,,11
11520,10553,Undirected,238790,,,11
11526,12291,Undirected,284932,,,11
11527,11165,Undirected,228960,,,11
11528,11165,Undirected,228966,,,11
11530,12291,Undirected,269182,,,11
11532,10476,Undirected,229166,,,11
11546,11769,Undirected,292039,,,11
11557,10599,Undirected,232838,,,11
11557,10744,Undirected,229039,,,11
11557,10873,Undirected,233377,,,11
11557,11804,Undirected,251940,,,11
11557,13030,Undirected,251944,,,11
11567,11156,Undirected,272601,,,11
11567,14180,Undirected,253733,,,11
11568,11149,Undirected,229200,,,11
11571,10622,Undirected,273153,,,11
11578,10521,Undirected,240994,,,11
11578,10575,Undirected,241001,,,11
11598,10535,Undirected,317519,,,11
11633,10858,Undirected,305214,,,11
11633,13829,Undirected,250548,,,11
11660,11442,Undirected,274202,,,11
11688,11463,Undirected,239865,,,11
11698,10525,Undirected,266938,,,11
11751,11779,Undirected,257743,,,11
11756,11463,Undirected,239860,,,11
11771,10530,Undirected,292029,,,11
11771,10570,Undirected,308486,,,11
11779,11755,Undirected,264053,,,11
11811,14299,Undirected,343090,,,11
11814,10525,Undirected,246728,,,11
11814,11816,Undirected,246724,,,11
11815,10558,Undirected,247078,,,11
11815,14297,Undirected,343230,,,11
11815,17788,Undirected,312637,,,11
11816,10541,Undirected,235631,,,11
11816,10559,Undirected,236262,,,11
11816,10575,Undirected,260134,,,11
11816,10769,Undirected,260149,,,11
11830,14030,Undirected,252009,,,11
11837,15944,Undirected,376199,,,11
11838,10789,Undirected,272508,,,11
11838,10802,Undirected,272507,,,11
11838,10806,Undirected,270049,,,11
11838,11476,Undirected,282393,,,11
11838,11922,Undirected,254633,,,11
11846,10689,Undirected,249356,,,11
11850,11853,Undirected,231193,,,11
11850,13208,Undirected,250239,,,11
11851,13208,Undirected,244355,,,11
11865,10685,Undirected,243202,,,11
11865,10722,Undirected,273394,,,11
11872,10588,Undirected,286665,,,11
11873,11469,Undirected,282418,,,11
11906,11138,Undirected,273306,,,11
11911,11092,Undirected,252040,,,11
11911,14322,Undirected,264212,,,11
11916,10535,Undirected,247567,,,11
11916,10541,Undirected,250329,,,11
11922,11269,Undirected,260825,,,11
11925,10476,Undirected,238973,,,11
11935,10476,Undirected,231528,,,11
11965,10706,Undirected,237326,,,11
11976,10558,Undirected,232924,,,11
11976,10843,Undirected,234192,,,11
11976,11289,Undirected,233937,,,11
11996,10538,Undirected,253544,,,11
12025,10698,Undirected,274292,,,11
12045,10789,Undirected,241256,,,11
12064,10685,Undirected,294178,,,11
12095,10827,Undirected,232462,,,11
12096,13797,Undirected,252966,,,11
12111,12405,Undirected,257451,,,11
12132,10804,Undirected,277973,,,11
12135,10805,Undirected,266566,,,11
12213,10698,Undirected,234630,,,11
12214,12215,Undirected,294280,,,11
12242,10577,Undirected,283747,,,11
12243,10504,Undirected,313629,,,11
12243,11263,Undirected,313623,,,11
12294,12302,Undirected,235082,,,11
12296,12315,Undirected,235132,,,11
12297,15698,Undirected,278227,,,11
12298,11748,Undirected,235140,,,11
12299,14299,Undirected,305489,,,11
12299,14300,Undirected,305488,,,11
12315,10584,Undirected,270469,,,11
12338,11911,Undirected,297622,,,11
12338,12661,Undirected,248740,,,11
12346,10476,Undirected,235258,,,11
12384,10560,Undirected,282260,,,11
12435,12330,Undirected,322297,,,11
12465,10698,Undirected,237396,,,11
12534,10706,Undirected,271414,,,11
12636,10561,Undirected,266531,,,11
12636,10774,Undirected,283640,,,11
12639,10910,Undirected,238815,,,11
12644,10621,Undirected,253632,,,11
12743,11939,Undirected,289590,,,11
12744,11262,Undirected,245543,,,11
12744,12588,Undirected,284179,,,11
12745,10769,Undirected,245512,,,11
12745,11269,Undirected,266679,,,11
12745,11559,Undirected,266684,,,11
12748,10566,Undirected,266639,,,11
12748,10679,Undirected,239358,,,11
12757,10556,Undirected,239446,,,11
12777,10556,Undirected,242358,,,11
12777,12674,Undirected,278818,,,11
12819,13166,Undirected,270997,,,11
12825,10551,Undirected,347649,,,11
12855,12858,Undirected,309879,,,11
12891,10804,Undirected,242654,,,11
12898,15394,Undirected,281459,,,11
12923,10571,Undirected,246324,,,11
12991,10556,Undirected,241616,,,11
13103,13053,Undirected,372756,,,11
13131,12005,Undirected,274996,,,11
13131,14271,Undirected,255982,,,11
13168,11567,Undirected,253709,,,11
13190,15560,Undirected,282802,,,11
13206,11853,Undirected,249953,,,11
13208,11655,Undirected,338765,,,11
13274,11375,Undirected,244667,,,11
13279,10565,Undirected,265014,,,11
13279,10570,Undirected,265283,,,11
13355,10849,Undirected,245670,,,11
13392,10532,Undirected,334113,,,11
13397,10693,Undirected,246086,,,11
13518,10575,Undirected,266526,,,11
13519,10578,Undirected,247655,,,11
13610,10486,Undirected,310749,,,11
13610,10491,Undirected,248746,,,11
13743,10790,Undirected,249903,,,11
13743,11271,Undirected,250806,,,11
13743,11748,Undirected,254878,,,11
13789,11916,Undirected,252866,,,11
13789,12095,Undirected,252867,,,11
13881,10530,Undirected,355307,,,11
13893,11469,Undirected,277683,,,11
14028,14029,Undirected,268649,,,11
14054,14056,Undirected,271622,,,11
14081,10747,Undirected,252633,,,11
14180,10908,Undirected,253622,,,11
14194,11564,Undirected,276166,,,11
14297,14300,Undirected,305483,,,11
14299,14300,Undirected,305504,,,11
14335,14333,Undirected,255135,,,11
14429,14405,Undirected,256064,,,11
14614,10679,Undirected,295680,,,11
14710,10625,Undirected,265652,,,11
14825,11062,Undirected,281471,,,11
14825,11559,Undirected,265628,,,11
14825,14957,Undirected,280600,,,11
14872,10789,Undirected,289602,,,11
14913,10542,Undirected,276619,,,11
14957,10711,Undirected,267501,,,11
15153,10533,Undirected,285301,,,11
15252,11088,Undirected,275388,,,11
15272,10526,Undirected,274102,,,11
15364,10531,Undirected,312342,,,11
15374,10557,Undirected,274189,,,11
15375,10557,Undirected,274192,,,11
15394,11088,Undirected,292734,,,11
15394,12135,Undirected,280603,,,11
15476,10476,Undirected,275754,,,11
15570,10539,Undirected,358452,,,11
15647,10679,Undirected,277700,,,11
15647,15649,Undirected,295697,,,11
15648,10556,Undirected,295618,,,11
15648,10679,Undirected,277689,,,11
15649,11508,Undirected,295606,,,11
15773,10472,Undirected,307755,,,11
15940,10802,Undirected,302897,,,11
15985,15989,Undirected,283216,,,11
15986,15989,Undirected,283205,,,11
16230,13616,Undirected,286278,,,11
16332,10541,Undirected,296357,,,11
16435,16431,Undirected,305678,,,11
16566,10575,Undirected,388532,,,11
17788,12317,Undirected,334319,,,11
17788,13743,Undirected,371613,,,11
18928,12299,Undirected,393516,,,11
10472,10550,Undirected,228757,,,10
10472,11996,Undirected,249566,,,10
10475,10611,Undirected,318640,,,10
10476,10589,Undirected,224594,,,10
10476,11055,Undirected,297485,,,10
10476,11309,Undirected,276860,,,10
10476,11542,Undirected,281626,,,10
10476,11931,Undirected,231514,,,10
10476,11980,Undirected,231824,,,10
10476,13527,Undirected,256534,,,10
10477,10532,Undirected,308673,,,10
10477,10534,Undirected,239509,,,10
10477,10556,Undirected,306401,,,10
10477,10774,Undirected,306576,,,10
10477,11935,Undirected,231558,,,10
10488,10524,Undirected,224270,,,10
10493,10507,Undirected,224268,,,10
10499,10769,Undirected,250478,,,10
10500,10647,Undirected,250108,,,10
10500,10774,Undirected,256982,,,10
10500,11065,Undirected,250096,,,10
10501,10488,Undirected,224232,,,10
10502,10504,Undirected,295749,,,10
10502,13287,Undirected,257686,,,10
10503,12247,Undirected,255312,,,10
10504,10477,Undirected,306364,,,10
10504,10505,Undirected,295546,,,10
10504,10542,Undirected,259982,,,10
10504,10738,Undirected,259468,,,10
10521,10537,Undirected,270372,,,10
10521,10659,Undirected,249453,,,10
10521,10711,Undirected,244464,,,10
10521,10804,Undirected,244463,,,10
10521,10946,Undirected,301033,,,10
10521,12323,Undirected,297955,,,10
10525,10538,Undirected,260650,,,10
10525,10559,Undirected,230807,,,10
10525,10560,Undirected,230809,,,10
10525,10561,Undirected,230802,,,10
10525,10566,Undirected,230811,,,10
10525,10889,Undirected,274050,,,10
10525,10890,Undirected,273744,,,10
10525,11679,Undirected,230097,,,10
10525,11683,Undirected,269023,,,10
10526,10552,Undirected,285571,,,10
10526,10557,Undirected,233678,,,10
10526,10571,Undirected,240292,,,10
10528,10541,Undirected,239917,,,10
10528,11557,Undirected,258029,,,10
10528,11898,Undirected,300999,,,10
10529,10532,Undirected,232165,,,10
10529,10747,Undirected,260737,,,10
10529,11557,Undirected,258697,,,10
10530,10790,Undirected,260655,,,10
10530,10983,Undirected,230523,,,10
10530,12853,Undirected,240242,,,10
10530,12857,Undirected,240247,,,10
10531,11971,Undirected,285467,,,10
10532,10628,Undirected,258509,,,10
10532,11557,Undirected,238238,,,10
10532,12027,Undirected,249111,,,10
10532,12214,Undirected,256807,,,10
10532,12215,Undirected,291087,,,10
10532,12584,Undirected,255060,,,10
10532,12882,Undirected,291990,,,10
10532,13519,Undirected,253058,,,10
10532,13521,Undirected,291991,,,10
10532,15390,Undirected,294186,,,10
10533,10565,Undirected,240300,,,10
10533,10827,Undirected,228687,,,10
10534,10738,Undirected,232329,,,10
10534,11557,Undirected,234279,,,10
10535,10544,Undirected,260107,,,10
10535,10731,Undirected,238302,,,10
10535,11515,Undirected,228730,,,10
10535,11774,Undirected,247722,,,10
10535,11943,Undirected,247723,,,10
10535,11987,Undirected,233013,,,10
10535,13527,Undirected,247724,,,10
10536,10999,Undirected,314305,,,10
10537,10747,Undirected,260774,,,10
10537,10844,Undirected,232663,,,10
10538,10550,Undirected,263183,,,10
10538,10556,Undirected,224682,,,10
10538,10566,Undirected,246756,,,10
10538,10994,Undirected,225978,,,10
10539,10622,Undirected,294139,,,10
10539,10940,Undirected,249371,,,10
10539,11469,Undirected,235741,,,10
10539,11915,Undirected,252332,,,10
10541,11443,Undirected,232369,,,10
10541,11823,Undirected,230890,,,10
10541,11987,Undirected,231768,,,10
